OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
620,2016,NonResidential,Mixed Use Property,Pacific Office Automation,GREATER DUWAMISH,1910,1.0,3,56700,0,56700,Office,37.0,2462293.5,0.0,2045416.0,326159.0,31.58,0.56
621,2016,NonResidential,Warehouse,1021-1045 6th Ave. S.,GREATER DUWAMISH,1922,1.0,1,82852,0,82852,Non-Refrigerated Warehouse,83.0,2472120.0,0.0,1058065.0,1095539.0,65.56,0.79
623,2016,NonResidential,Distribution Center,Hullin Transfer Building,GREATER DUWAMISH,1962,1.0,2,92792,0,92792,Distribution Center,56.0,3471977.25,0.0,2024573.0,1130923.0,74.18,0.8
625,2016,NonResidential,Large Office,"2200 Equities, LLC",GREATER DUWAMISH,1900,1.0,4,129000,25800,103200,Office,80.0,4374646.0,0.0,4374645.0,0.0,30.5,0.24
626,2016,NonResidential,Warehouse,Warehouse 1,GREATER DUWAMISH,1954,1.0,1,78814,0,78814,Non-Refrigerated Warehouse,69.0,911161.3125,0.0,635127.0,226846.0,16.48,0.21
628,2016,NonResidential,Distribution Center,Palmer Court Building,GREATER DUWAMISH,1910,1.0,6,75600,10800,64800,Distribution Center,15.0,2688675.75,0.0,2688675.0,0.0,18.74,0.25
630,2016,NonResidential,Small- and Mid-Sized Office,The Reedo Building,DOWNTOWN,1904,1.0,4,66842,0,66842,Office,31.0,5550151.0,0.0,3457540.0,2151060.0,138.35,2.07
632,2016,NonResidential,Small- and Mid-Sized Office,Provident Building,DOWNTOWN,1909,1.0,6,75288,10800,64488,Office,81.0,2972492.75,0.0,2891229.0,376.0,20.18,0.27
633,2016,NonResidential,Large Office,83 S KING ST BLDG (ID633),DOWNTOWN,1904,1.0,7,184322,0,184322,Office,81.0,9722890.0,0.0,9722889.0,0.0,67.78,0.37
634,2016,NonResidential,Large Office,505 FIRST AVE S BLDG (ID634),DOWNTOWN,2009,1.0,7,287853,0,287853,Office,43.0,25567108.0,0.0,25482582.0,84524.0,182.14,0.63
635,2016,NonResidential,Small- and Mid-Sized Office,1201 Building,GREATER DUWAMISH,1914,1.0,2,64512,0,64512,Office,53.0,6114759.5,0.0,2952139.0,3016015.0,180.76,2.8
638,2016,NonResidential,Warehouse,West Coast Building,GREATER DUWAMISH,1926,1.0,7,144050,0,144050,Non-Refrigerated Warehouse,26.0,4347677.0,0.0,2389825.0,1539546.0,98.43,0.68
639,2016,NonResidential,Small- and Mid-Sized Office,Green Room,GREATER DUWAMISH,1930,1.0,3,60592,0,60592,Office,16.0,5107519.5,0.0,4788414.0,261032.0,47.25,0.78
640,2016,NonResidential,Large Office,Starbucks Center,GREATER DUWAMISH,1912,0.0,6,1380959,0,1380959,Office,79.0,75252304.0,0.0,67760546.0,6370020.0,810.7,0.59
641,2016,NonResidential,Retail Store,The Home Depot,GREATER DUWAMISH,1993,1.0,1,107930,0,107930,Retail Store,57.0,7589347.5,0.0,6136093.0,1085388.0,100.42,0.93
642,2016,NonResidential,Warehouse,99/55 South Spokane St. Whse,GREATER DUWAMISH,1926,1.0,1,99084,0,99084,Non-Refrigerated Warehouse,83.0,1838287.25,0.0,795088.0,823022.0,49.25,0.5
647,2016,NonResidential,Distribution Center,Ferguson Building,Delridge,1953,1.0,1,72719,0,72719,Distribution Center,28.0,2774363.5,0.0,2045435.0,536307.0,42.74,0.59
649,2016,NonResidential,Small- and Mid-Sized Office,INScape,EAST,1930,0.0,4,76624,0,76624,Office,91.0,3166841.75,0.0,2468547.0,305100.0,33.41,0.44
650,2016,NonResidential,Small- and Mid-Sized Office,45th Street Plaza,NORTHEAST,2001,1.0,6,91706,36583,55123,Office,2.0,8570571.0,0.0,8570570.0,0.0,59.75,0.65
651,2016,NonResidential,Medical Office,BMR-530 Fairview Avenue LLC,LAKE UNION,2008,1.0,5,129093,39902,89191,Medical Office,6.0,19892050.0,0.0,11800324.0,7448407.0,477.85,3.7
652,2016,NonResidential,Large Office,West Seattle Corporate Center,DELRIDGE,1991,1.0,5,138106,16221,121885,Office,41.0,8381834.5,0.0,8381833.0,0.0,58.43,0.42
654,2016,NonResidential,Retail Store,AIRPORT WAY SOUTH,GREATER DUWAMISH,1973,1.0,1,56572,0,56572,Retail Store,66.0,2540840.5,0.0,1315085.0,1094344.0,67.29,1.19
656,2016,NonResidential,Medical Office,Arnold Pavilion,EAST,2004,1.0,0,225982,0,225982,Medical Office,53.0,20764814.0,7815663.0,12744957.0,0.0,692.12,3.06
657,2016,NonResidential,Mixed Use Property,2200 Westlake - SEDO,DOWNTOWN,2006,0.0,0,516407,0,516407,Parking,31.0,40754364.0,0.0,29432803.0,9970512.0,734.72,1.42
659,2016,NonResidential,Large Office,Russell Investments Center,DOWNTOWN,2005,1.0,42,1592914,0,1592914,Office,97.0,56785916.0,986403.1875,55123924.0,388532.0,481.06,0.3
661,2016,NonResidential,Medical Office,Elmer J. Nordstrom Medical Tower,EAST,1985,1.0,10,422503,206580,215923,Medical Office,46.0,17254810.0,994154.3125,16260654.0,0.0,190.1,0.45
671,2016,NonResidential,Medical Office,Jefferson Tower,CENTRAL,1987,1.0,7,94500,0,94500,Medical Office,68.0,5739540.0,0.0,5792925.0,0.0,40.38,0.43
673,2016,NonResidential,Retail Store,#8944 West Seattle,DELRIDGE,2005,0.0,1,94713,0,94713,Retail Store,79.0,5820712.5,0.0,4182901.0,1234697.0,94.74,1.0
674,2016,NonResidential,Medical Office,7th and Madison,EAST,2008,1.0,9,302902,101342,201560,Medical Office,58.0,14802479.0,0.0,14155468.0,595647.0,130.32,0.43
677,2016,NonResidential,Medical Office,Cabrini Medical Tower,EAST,1973,1.0,19,319911,156407,163504,Medical Office,50.0,15490998.0,3593940.25,11473398.0,0.0,357.39,1.12
678,2016,NonResidential,Large Office,Colman Building,DOWNTOWN,1900,1.0,6,205521,0,205521,Office,94.0,8455976.0,2068666.75,4325997.0,1743952.0,282.46,1.37
679,2016,NonResidential,Small- and Mid-Sized Office,Mutual Life Building,DOWNTOWN,1900,1.0,6,56700,0,56700,Office,55.0,3065954.5,0.0,3065954.0,0.0,21.37,0.38
680,2016,NonResidential,Small- and Mid-Sized Office,RDA Building,GREATER DUWAMISH,1925,1.0,4,72000,0,72000,Office,89.0,2739121.5,0.0,2632591.0,96576.0,23.48,0.33
681,2016,NonResidential,Large Office,1633 Westlake Building,MAGNOLIA / QUEEN ANNE,2000,1.0,4,191146,94892,96254,Office,93.0,5101504.5,0.0,5101504.0,0.0,35.56,0.19
685,2016,NonResidential,Large Office,818 Stewart,DOWNTOWN,2008,1.0,14,362046,0,362046,Office,86.0,15725581.0,0.0,15566951.0,158627.0,116.95,0.32
690,2016,NonResidential,Large Office,One Convention Place,DOWNTOWN,2001,1.0,23,538933,0,538933,Office,90.0,16339807.0,0.0,16020640.0,0.0,111.69,0.21
693,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Square East (200),MAGNOLIA / QUEEN ANNE,1982,1.0,5,98668,0,98668,Office,91.0,4395027.0,0.0,4391348.0,0.0,30.61,0.31
694,2016,NonResidential,Large Office,Rainier Brewery,GREATER DUWAMISH,2007,1.0,1,158931,28381,130550,Office,12.0,9336260.0,0.0,7938248.0,813455.0,98.54,0.62
696,2016,NonResidential,Large Office,"Ocean Beauty Seafoods, LLC",MAGNOLIA / QUEEN ANNE,1978,1.0,1,105100,0,105100,Office,1.0,22571400.0,0.0,17657706.0,4420357.0,357.86,3.4
700,2016,NonResidential,Supermarket / Grocery Store,IUC- Whole Foods Interbay,MAGNOLIA / QUEEN ANNE,2008,1.0,1,57176,0,57176,Supermarket/Grocery Store,31.0,12843856.0,0.0,0.0,0.0,0.0,0.0
701,2016,NonResidential,Retail Store,Elliot Industrial,MAGNOLIA / QUEEN ANNE,1978,1.0,1,50660,0,50660,Retail Store,51.0,2956254.5,0.0,1747974.0,913514.0,60.7,1.2
702,2016,NonResidential,Small- and Mid-Sized Office,Hays Elliot,MAGNOLIA / QUEEN ANNE,1937,1.0,2,61929,0,61929,Office,59.0,2421613.25,0.0,1328054.0,874972.0,55.73,0.9
703,2016,NonResidential,Large Office,501 Elliott Ave West,MAGNOLIA / QUEEN ANNE,2000,1.0,4,165111,55000,110111,Office,1.0,25478086.0,0.0,25478083.0,0.0,177.62,1.08
704,2016,NonResidential,Large Office,401 Elliott Ave West,MAGNOLIA / QUEEN ANNE,2000,1.0,4,129551,42500,87051,Office,1.0,27137190.0,0.0,27137187.0,0.0,189.18,1.46
19755,2016,NonResidential,Small- and Mid-Sized Office,"2607 Building, LLC",DOWNTOWN,1925,1.0,3,20565,0,20565,Office,65.0,830100.0,0.0,802312.0,0.0,5.59,0.27
705,2016,NonResidential,Large Office,351 Elliott Ave West,MAGNOLIA / QUEEN ANNE,2000,1.0,5,159937,55971,103966,Office,63.0,7857972.5,0.0,7857972.0,0.0,54.78,0.34
706,2016,NonResidential,Large Office,333 Elliott West,MAGNOLIA / QUEEN ANNE,2008,1.0,5,183964,46763,137201,Office,56.0,14856199.0,0.0,14856198.0,0.0,103.57,0.56
707,2016,NonResidential,Large Office,101 ELLIOTT AVENUE WEST,MAGNOLIA / QUEEN ANNE,1986,1.0,5,208210,78848,129362,Office,95.0,5799664.5,0.0,3817281.0,1697027.0,116.74,0.56
708,2016,NonResidential,Large Office,3131 Elliott Avenue,DOWNTOWN,1986,1.0,7,277486,80283,197203,Office,63.0,12729858.0,0.0,12729856.0,0.0,88.74,0.32
709,2016,NonResidential,Large Office,Pier 69 Corporate HQ,DOWNTOWN,1993,1.0,3,187130,0,187130,Office,77.0,10445641.0,0.0,10053488.0,0.0,70.09,0.37
710,2016,NonResidential,Large Office,World Trade Center - North,DOWNTOWN,2000,1.0,5,251044,117867,133177,Office,99.0,17186624.0,0.0,17186623.0,0.0,119.81,0.48
711,2016,NonResidential,Warehouse,08495-Pier 57,DOWNTOWN,1912,1.0,5,154330,0,154330,Non-Refrigerated Warehouse,81.0,1411471.75,0.0,1262235.0,0.0,8.8,0.06
713,2016,NonResidential,Large Office,National Building,DOWNTOWN,1905,1.0,6,167860,0,167860,Office,70.0,7046428.5,0.0,6797646.0,0.0,47.39,0.28
715,2016,NonResidential,Large Office,Polson Building,DOWNTOWN,1910,1.0,6,112560,0,112560,Office,86.0,5268183.0,0.0,3574020.0,1372778.0,97.82,0.87
716,2016,NonResidential,Retail Store,Western Building,DOWNTOWN,1910,1.0,6,86204,0,86204,Other,89.0,3350477.0,0.0,2235899.0,1006018.0,69.02,0.8
717,2016,NonResidential,Warehouse,Airport Way Ctr - Bldg C,GREATER DUWAMISH,1985,1.0,2,145158,0,145158,Non-Refrigerated Warehouse,51.0,8615958.0,0.0,7062138.0,1322385.0,119.46,0.82
718,2016,NonResidential,Large Office,Holgate Center,GREATER DUWAMISH,1951,1.0,2,112896,0,112896,Office,66.0,10622784.0,0.0,8429189.0,1858797.0,157.48,1.39
719,2016,NonResidential,Distribution Center,MACMILLAN-PIPER EYRES WAREHOUSE,GREATER DUWAMISH,1960,1.0,1,110613,0,110613,Distribution Center,95.0,1015060.188,0.0,1015060.0,0.0,7.08,0.06
720,2016,NonResidential,Warehouse,6th & Holgate Building,GREATER DUWAMISH,1951,1.0,4,149881,0,149881,Non-Refrigerated Warehouse,97.0,2869350.25,0.0,705059.0,1712342.0,95.86,0.64
722,2016,NonResidential,Warehouse,(ID722)INDUSTRIAL TRANSFER WAREHOUSE,GREATER DUWAMISH,1951,1.0,3,98220,0,98220,Non-Refrigerated Warehouse,12.0,6562048.5,0.0,5813591.0,654498.0,75.29,0.77
723,2016,NonResidential,Distribution Center,North Coast Electric,GREATER DUWAMISH,1970,1.0,1,84420,0,84420,Distribution Center,55.0,2882685.0,0.0,2848317.0,0.0,19.86,0.24
728,2016,NonResidential,Warehouse,Pacific Iron & Metal,GREATER DUWAMISH,1931,1.0,2,61200,0,61200,Non-Refrigerated Warehouse,16.0,5285776.5,0.0,1782902.0,3129241.0,178.62,2.92
729,2016,NonResidential,Distribution Center,Gensco Incorporated,GREATER DUWAMISH,1987,1.0,1,111908,0,111908,Distribution Center,87.0,1667059.125,0.0,1050508.0,504912.0,34.14,0.31
732,2016,NonResidential,Supermarket / Grocery Store,70100122-Greenwood,NORTHWEST,1970,1.0,1,141890,35545,106345,Supermarket/Grocery Store,91.0,17384564.0,0.0,13051820.0,3814156.0,293.56,2.07
734,2016,NonResidential,Small- and Mid-Sized Office,1455 Leary,BALLARD,2001,1.0,4,92092,21055,71037,Office,5.0,4817062.0,0.0,4817062.0,0.0,33.58,0.36
739,2016,NonResidential,Large Office,Lakeview 837 N 34th,LAKE UNION,2008,1.0,4,202623,88855,113768,Office,73.0,8873485.0,0.0,8873484.0,0.0,61.86,0.31
740,2016,NonResidential,Small- and Mid-Sized Office,The Canal View Building,LAKE UNION,2000,1.0,2,77174,25800,51374,Office,33.0,5481549.0,0.0,5481548.0,0.0,38.21,0.5
741,2016,NonResidential,Large Office,1000 Dexter-RREEF  SeaDPD ID 741,MAGNOLIA / QUEEN ANNE,1998,1.0,5,110524,0,110524,Office,57.0,6859198.0,0.0,6859197.0,0.0,47.82,0.43
744,2016,NonResidential,Large Office,West Tower,MAGNOLIA / QUEEN ANNE,2000,1.0,7,241875,84689,157186,Office,88.0,8732968.0,0.0,8488392.0,167210.0,68.06,0.28
745,2016,NonResidential,Large Office,190 Queen Anne,MAGNOLIA / QUEEN ANNE,1974,1.0,5,102930,18720,84210,Office,85.0,5034942.5,0.0,4059275.0,691523.0,65.03,0.63
749,2016,NonResidential,Large Office,Fourth and Vine,DOWNTOWN,1975,1.0,8,150000,23630,126370,Office,65.0,9836703.0,0.0,8155743.0,1187684.0,119.93,0.8
750,2016,NonResidential,Large Office,Children's Hospital Research Building #2,DOWNTOWN,1953,1.0,7,274362,0,274362,Office,82.0,16572684.0,0.0,15836054.0,704494.0,147.82,0.54
751,2016,NonResidential,Large Office,Blanchard Plaza (CoS Energy Reporting),DOWNTOWN,1983,1.0,15,378002,116280,261722,Office,85.0,18235512.0,0.0,15083312.0,2667680.0,246.83,0.65
752,2016,NonResidential,Large Office,ACTIVE VOICE,DOWNTOWN,1963,1.0,11,169020,0,169020,Office,83.0,12019477.0,2887565.25,7209495.0,1383432.0,346.62,2.05
753,2016,NonResidential,Other,WestinBuilding,DOWNTOWN,1981,1.0,33,429405,0,429405,Data Center,98.0,274725984.0,0.0,274532495.0,149672.0,1921.82,4.48
775,2016,NonResidential,Large Office,Columbia Center - 2015,DOWNTOWN,1985,1.0,76,1952220,319400,1632820,Office,86.0,92537256.0,0.0,87851862.0,5085763.0,882.56,0.45
754,2016,NonResidential,Large Office,Eighth & Olive - New,DOWNTOWN,1981,1.0,19,383515,89778,293737,Office,90.0,16228155.0,0.0,15878687.0,0.0,110.7,0.29
755,2016,NonResidential,Medical Office,Medical Dental Building,DOWNTOWN,1925,1.0,18,363934,28870,335064,Medical Office,68.0,23128454.0,6090187.5,16002341.0,11981.0,582.28,1.6
756,2016,NonResidential,Retail Store,601 Pine St,DOWNTOWN,1929,1.0,4,78920,0,78920,Retail Store,80.0,8303666.5,0.0,7177346.0,1126320.0,109.85,1.39
760,2016,NonResidential,Large Office,Broadacres Building,DOWNTOWN,1908,1.0,10,132998,0,132998,Office,97.0,4040138.75,1530680.625,2244507.0,0.0,133.8,1.01
761,2016,NonResidential,Retail Store,Ross Dress for Less,DOWNTOWN,1940,1.0,3,83118,0,83118,Retail Store,59.0,2533838.5,0.0,2209419.0,233722.0,27.82,0.33
762,2016,NonResidential,Retail Store,Kress Building,DOWNTOWN,1924,1.0,3,77555,0,77555,Retail Store,39.0,7802205.5,0.0,7802052.0,153.0,54.4,0.7
763,2016,NonResidential,Small- and Mid-Sized Office,Market Square,DOWNTOWN,1909,1.0,6,51218,0,51218,Office,57.0,2886141.5,0.0,2886141.0,0.0,20.12,0.39
764,2016,NonResidential,Large Office,Financial Center - COS Compliance,DOWNTOWN,1970,1.0,29,489182,0,489182,Office,43.0,37351804.0,0.0,32633842.0,3744742.0,426.39,0.87
765,2016,NonResidential,Large Office,Seattle Tower,DOWNTOWN,1929,1.0,27,216571,13320,203251,Office,62.0,17352520.0,7413886.0,8704772.0,127447.0,639.72,2.95
766,2016,NonResidential,Large Office,1200 3rd Ave,DOWNTOWN,1921,1.0,13,189175,0,189175,Office,13.0,19036416.0,0.0,19036413.0,0.0,132.71,0.7
767,2016,NonResidential,Large Office,1015 3rd Ave,DOWNTOWN,1998,1.0,13,293803,74481,219322,Office,25.0,17267470.0,0.0,17074139.0,0.0,119.03,0.41
768,2016,NonResidential,Large Office,1201 Western Avenue,DOWNTOWN,1910,1.0,7,122356,0,122356,Office,91.0,4675881.5,0.0,4371815.0,213255.0,41.8,0.34
769,2016,NonResidential,Small- and Mid-Sized Office,United Way of King County,DOWNTOWN,1921,1.0,3,52298,0,52298,Office,89.0,2038746.5,0.0,1968655.0,0.0,13.72,0.26
771,2016,NonResidential,Large Office,Hoge Building,DOWNTOWN,1911,1.0,17,116640,0,116640,Office,75.0,7066534.5,1736650.625,5021914.0,0.0,169.06,1.45
772,2016,NonResidential,Large Office,800 Fifth Avenue,DOWNTOWN,1981,1.0,42,1249055,201121,1047934,Office,95.0,39518364.0,0.0,37980705.0,0.0,264.78,0.21
776,2016,NonResidential,Medical Office,First Hill Medical Building,EAST,1988,1.0,5,188339,99314,89025,Medical Office,15.0,8588643.0,0.0,7873601.0,649993.0,89.41,0.47
778,2016,NonResidential,Small- and Mid-Sized Office,1st && King Street,DOWNTOWN,1910,1.0,6,95000,13700,81300,Office,83.0,4269199.5,0.0,3983832.0,68888.0,31.43,0.33
779,2016,NonResidential,Large Office,Administration Building,DOWNTOWN,1971,1.0,9,224857,0,224857,Office,79.0,16162013.0,4047481.0,11225008.0,0.0,390.67,1.74
780,2016,NonResidential,Large Office,King Street Center,DOWNTOWN,1998,1.0,8,446261,124788,321473,Office,96.0,13568148.0,0.0,13568146.0,0.0,94.59,0.21
783,2016,NonResidential,Small- and Mid-Sized Office,Taylor Edwards Building,GREATER DUWAMISH,1907,1.0,6,62370,0,62370,Office,30.0,4353025.0,0.0,4353024.0,0.0,30.35,0.49
784,2016,NonResidential,Warehouse,SEWA,GREATER DUWAMISH,1960,1.0,1,73296,0,73296,Non-Refrigerated Warehouse,83.0,2709055.0,0.0,1117577.0,1238800.0,73.58,1.0
792,2016,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 5005 3rd Ave S Office,GREATER DUWAMISH,1950,1.0,1,93610,0,93610,Office,95.0,6612733.0,0.0,3877758.0,2358189.0,152.28,1.63
793,2016,NonResidential,Large Office,Seattle Design Center (Atrium Building),GREATER DUWAMISH,1973,1.0,2,156188,0,156188,Office,67.0,7181600.0,0.0,6557481.0,286373.0,60.92,0.39
794,2016,NonResidential,Warehouse,NWCP-SEA Bldg C,GREATER DUWAMISH,1966,1.0,1,115620,0,115620,Non-Refrigerated Warehouse,11.0,1951856.25,0.0,1951856.0,0.0,13.61,0.12
796,2016,NonResidential,Large Office,6100 Building,GREATER DUWAMISH,1975,1.0,5,238148,0,238148,Office,93.0,10775646.0,0.0,10775645.0,0.0,75.12,0.32
797,2016,NonResidential,Distribution Center,Westcore River Street,GREATER DUWAMISH,1969,1.0,1,71718,0,71718,Distribution Center,100.0,151754.2969,0.0,151754.0,0.0,1.06,0.01
798,2016,NonResidential,Warehouse,OPS,GREATER DUWAMISH,1969,1.0,1,55450,0,55450,Non-Refrigerated Warehouse,31.0,4843056.0,0.0,2149197.0,2196501.0,131.64,2.37
799,2016,NonResidential,Distribution Center,Cloverdale Business Park Building D,GREATER DUWAMISH,1979,1.0,1,54880,0,54880,Distribution Center,32.0,3013861.5,0.0,1240788.0,1522809.0,89.53,1.63
800,2016,NonResidential,Retail Store,WEST SEATTLE (0637),DELRIDGE,1992,1.0,1,102500,0,102500,Retail Store,81.0,7728856.5,0.0,4972873.0,2332600.0,158.55,1.55
802,2016,NonResidential,Supermarket / Grocery Store,70500849 -- Rainier Valley,GREATER DUWAMISH,1963,1.0,1,50785,0,50785,Supermarket/Grocery Store,57.0,7593035.0,0.0,4327325.0,3111684.0,195.43,3.85
803,2016,NonResidential,Small- and Mid-Sized Office,200 SW Michigan,Delridge,1929,1.0,3,85126,0,85126,Office,1.0,38074932.0,0.0,18610055.0,685132.0,166.13,1.95
805,2016,NonResidential,Distribution Center,Portside Distribution Center,GREATER DUWAMISH,1986,1.0,1,411584,0,411584,Distribution Center,43.0,16973858.0,0.0,7501894.0,7589685.0,455.39,1.11
807,2016,NonResidential,Large Office,645 Elliott - North Building,MAGNOLIA / QUEEN ANNE,2008,1.0,4,242686,100176,142510,Office,77.0,9683979.0,0.0,9683978.0,0.0,67.51,0.28
809,2016,NonResidential,Small- and Mid-Sized Office,Washington Shoe Building,DOWNTOWN,1900,1.0,6,95760,15840,79920,Office,83.0,5587502.5,0.0,4593859.0,798758.0,74.45,0.78
811,2016,NonResidential,Warehouse,City Commerce Park,GREATER DUWAMISH,1946,1.0,1,179413,0,179413,Non-Refrigerated Warehouse,57.0,3459543.0,0.0,3459542.0,0.0,24.12,0.13
813,2016,NonResidential,Warehouse,3546 W Marginal Way SW,Delridge,1966,1.0,1,170632,0,170632,Non-Refrigerated Warehouse,98.0,622185.6875,0.0,602245.0,0.0,4.2,0.02
814,2016,NonResidential,Large Office,West Lake Union Center,MAGNOLIA / QUEEN ANNE,1994,1.0,10,381511,0,381511,Office,87.0,11518169.0,0.0,10834205.0,576022.0,106.12,0.28
815,2016,NonResidential,Large Office,Fifth and Yesler,DOWNTOWN,2009,1.0,17,413264,138098,275166,Office,91.0,13631141.0,0.0,13631140.0,0.0,95.03,0.23
817,2016,NonResidential,Mixed Use Property,Russell Hall,NORTHEAST,2009,1.0,6,122400,54300,68100,Office,63.0,5034998.5,0.0,3880094.0,985457.0,79.39,0.65
821,2016,NonResidential,Warehouse,3701 S. Norfolk,GREATER DUWAMISH,1966,1.0,2,123000,0,123000,Non-Refrigerated Warehouse,47.0,3004271.0,0.0,3004271.0,0.0,20.94,0.17
861,2016,NonResidential,Medical Office,Patricia Steele Building,EAST,2003,1.0,5,275130,112980,162150,Medical Office,70.0,9941308.0,0.0,9941307.0,0.0,69.3,0.25
822,2016,NonResidential,Warehouse,(ID#822) 98 NORFOLK,GREATER DUWAMISH,1978,1.0,1,60448,0,60448,Non-Refrigerated Warehouse,90.0,1167543.25,0.0,620853.0,431392.0,27.24,0.45
828,2016,NonResidential,Hospital,Swedish First Hill,EAST,1994,7.0,14,1765970,0,1765970,Hospital (General Medical & Surgical),54.0,295929888.0,134943456.0,139354828.0,17316120.0,12307.16,6.97
831,2016,NonResidential,Medical Office,600 Broadway,EAST,1990,1.0,5,289419,159157,130262,Medical Office,59.0,12814944.0,0.0,11761550.0,969837.0,133.5,0.46
832,2016,NonResidential,Other,Salal Credit Union Headquarters,NORTH,1987,1.0,5,90266,0,90266,Financial Office,18.0,7947933.5,0.0,7771933.0,0.0,54.18,0.6
837,2016,NonResidential,Warehouse,Peoples Storage,Ballard,2004,1.0,4,87332,6458,80874,Non-Refrigerated Warehouse,87.0,1185468.125,0.0,1027649.0,137950.0,14.49,0.17
839,2016,NonResidential,Hotel,Silver Cloud Inn - Broadway,EAST,2003,1.0,6,150545,50017,100528,Hotel,28.0,13961121.0,0.0,5601497.0,7808543.0,453.76,3.01
843,2016,NonResidential,Hotel,The Maxwell Hotel,MAGNOLIA / QUEEN ANNE,2008,1.0,5,111856,21273,90583,Hotel,8.0,9495641.0,0.0,4825247.0,4619236.0,278.97,2.49
845,2016,NonResidential,Warehouse,08501-Capitol Hill,EAST,1988,1.0,4,132828,0,132828,Non-Refrigerated Warehouse,83.0,1083729.625,0.0,1083729.0,0.0,7.56,0.06
847,2016,NonResidential,Warehouse,Pioneer Industries,DELRIDGE,1970,1.0,1,70400,0,70400,Non-Refrigerated Warehouse,1.0,14128860.0,0.0,9916987.0,4045761.0,284.01,4.03
848,2016,NonResidential,Retail Store,#4706 Bitterlake,NORTHWEST,1995,1.0,1,101830,0,101830,Retail Store,60.0,11474490.0,0.0,5935365.0,4777640.0,295.12,2.9
857,2016,NonResidential,Warehouse,3480 W Marginal Way SW,SOUTHWEST,1965,1.0,1,152365,0,152365,Non-Refrigerated Warehouse,88.0,1088167.75,0.0,948207.0,121543.0,13.07,0.09
858,2016,NonResidential,Medical Office,James Tower,CENTRAL,1910,1.0,6,320946,0,320946,Medical Office,57.0,25585012.0,0.0,25205084.0,266222.0,189.85,0.59
864,2016,NonResidential,Warehouse,08458-Lake City,NORTH,1987,1.0,4,80360,0,80360,Non-Refrigerated Warehouse,96.0,755287.5,0.0,437019.0,249000.0,16.27,0.2
867,2016,NonResidential,Supermarket / Grocery Store,70500847 -- Harvard Market,EAST,1996,1.0,3,119190,0,119190,Supermarket/Grocery Store,71.0,10434333.0,0.0,5813407.0,4264124.0,267.0,2.24
1280,2016,NonResidential,Mixed Use Property,Filson World Headquarters LP,GREATER DUWAMISH,1921,1.0,3,66138,12586,53552,Office,3.0,7070998.5,0.0,7070998.0,0.0,49.29,0.75
1281,2016,NonResidential,Large Office,4545 Building 751,NORTHEAST,1960,1.0,3,113944,48510,65434,Office,1.0,17877436.0,0.0,17791664.0,88516.0,128.73,1.13
19445,2016,NonResidential,Low-Rise Multifamily,Pacific Pointe,LAKE UNION,2000,1.0,3,93079,36093,56986,Multifamily Housing,32.0,2090011.625,0.0,1744199.0,252982.0,25.6,0.28
19461,2016,NonResidential,Worship Facility,University Unitarian Church,NORTHEAST,1957,1.0,2,22220,0,22220,Worship Facility,90.0,891251.5,0.0,208060.0,570296.0,31.74,1.43
19477,2016,NonResidential,Warehouse,SeaTac Marine Services,GREATER DUWAMISH,1976,1.0,1,44100,0,44100,Non-Refrigerated Warehouse,1.0,1692054.125,0.0,1618916.0,0.0,11.29,0.26
19481,2016,NonResidential,Distribution Center,Shultz Distribution,GREATER DUWAMISH,1965,1.0,1,27800,0,27800,Distribution Center,13.0,1337789.75,0.0,880605.0,343581.0,24.39,0.88
19489,2016,NonResidential,Warehouse,Seadrunar Recycling,GREATER DUWAMISH,2001,1.0,1,46340,0,46340,Non-Refrigerated Warehouse,3.0,2564004.0,0.0,2564004.0,0.0,17.87,0.39
19501,2016,NonResidential,Small- and Mid-Sized Office,RLIBuilding,CENTRAL,1910,1.0,3,38460,0,38460,Office,69.0,2064345.875,0.0,1464669.0,486044.0,36.02,0.94
19520,2016,NonResidential,Worship Facility,Woodland Park Methodist Church,NORTHWEST,1922,1.0,2,21022,0,21022,Worship Facility,54.0,1078904.0,0.0,137902.0,807343.0,43.84,2.09
19559,2016,NonResidential,Distribution Center,Noble Building,GREATER DUWAMISH,1967,1.0,1,48001,0,48001,Distribution Center,49.0,2495909.5,0.0,593580.0,1550071.0,86.46,1.8
19570,2016,NonResidential,Warehouse,pape' Material Handling Seattle,GREATER DUWAMISH,1969,1.0,1,37351,0,37351,Non-Refrigerated Warehouse,10.0,2832228.5,0.0,1276462.0,1283000.0,77.04,2.06
19572,2016,NonResidential,Warehouse,WALL & CEILING SUPPLY CO INC,GREATER DUWAMISH,1981,1.0,1,30375,0,30375,Non-Refrigerated Warehouse,73.0,345866.6875,0.0,345867.0,0.0,2.41,0.08
19596,2016,NonResidential,Worship Facility,BALLARD CHURCH (ID19596),BALLARD,1914,1.0,2,33589,0,33589,Worship Facility,90.0,606874.5,0.0,111626.0,398210.0,21.93,0.65
