OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,Ancienneté,Neighborhood_BALLARD,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,LargestPropertyUseType_Adult Education,LargestPropertyUseType_Automobile Dealership,LargestPropertyUseType_Bank Branch,LargestPropertyUseType_College/University,LargestPropertyUseType_Convention Center,LargestPropertyUseType_Courthouse,LargestPropertyUseType_Data Center,LargestPropertyUseType_Distribution Center,LargestPropertyUseType_Financial Office,LargestPropertyUseType_Fire Station,LargestPropertyUseType_Fitness Center/Health Club/Gym,LargestPropertyUseType_Food Service,LargestPropertyUseType_Hospital (General Medical & Surgical),LargestPropertyUseType_Hotel,LargestPropertyUseType_K-12 School,LargestPropertyUseType_Laboratory,LargestPropertyUseType_Library,LargestPropertyUseType_Lifestyle Center,LargestPropertyUseType_Manufacturing/Industrial Plant,LargestPropertyUseType_Medical Office,LargestPropertyUseType_Movie Theater,LargestPropertyUseType_Multifamily Housing,LargestPropertyUseType_Museum,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Other - Education,LargestPropertyUseType_Other - Entertainment/Public Assembly,LargestPropertyUseType_Other - Lodging/Residential,LargestPropertyUseType_Other - Mall,LargestPropertyUseType_Other - Public Services,LargestPropertyUseType_Other - Recreation,LargestPropertyUseType_Other - Restaurant/Bar,LargestPropertyUseType_Other - Services,LargestPropertyUseType_Other - Utility,LargestPropertyUseType_Other/Specialty Hospital,LargestPropertyUseType_Parking,LargestPropertyUseType_Performing Arts,"LargestPropertyUseType_Personal Services (Health/Beauty, Dry Cleaning, etc)",LargestPropertyUseType_Police Station,LargestPropertyUseType_Pre-school/Daycare,LargestPropertyUseType_Prison/Incarceration,LargestPropertyUseType_Refrigerated Warehouse,"LargestPropertyUseType_Repair Services (Vehicle, Shoe, Locksmith, etc)",LargestPropertyUseType_Residence Hall/Dormitory,LargestPropertyUseType_Residential Care Facility,LargestPropertyUseType_Restaurant,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Self-Storage Facility,LargestPropertyUseType_Senior Care Community,LargestPropertyUseType_Social/Meeting Hall,LargestPropertyUseType_Strip Mall,LargestPropertyUseType_Supermarket/Grocery Store,LargestPropertyUseType_Urgent Care/Clinic/Other Outpatient,LargestPropertyUseType_Wholesale Club/Supercenter,LargestPropertyUseType_Worship Facility
21116,2016,NonResidential,Sunset Club,EAST,1.0,3,30971,0.0,1.0,Other,-1.0,2974354.25,230989.2969,1314572.0,1277622.0,94.85,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21117,2016,NonResidential,Administration - Blackford Hall,EAST,1.0,3,22667,0.0,1.0,Office,1.0,4141811.25,1639341.375,1972293.0,155501.0,148.55,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21119,2016,NonResidential,Canal Building,LAKE UNION,1.0,2,33840,0.0,1.0,Non-Refrigerated Warehouse,-1.0,2339649.75,0.0,1244691.0,982947.0,60.88,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21122,2016,NonResidential,Fremont Court-Equinox Building,LAKE UNION,5.0,3,41827,0.22057522652831904,0.7794247734716809,Multifamily Housing,-1.0,4288601.5,0.0,2439095.0,1754275.0,110.17,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21125,2016,NonResidential,The Peck Building,LAKE UNION,1.0,5,33740,0.17812685240071133,0.8218731475992886,Office,79.0,1291405.25,0.0,1291405.0,0.0,9.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21129,2016,NonResidential,Dubliner Building,LAKE UNION,1.0,2,20516,0.0,1.0,Retail Store,98.0,1109483.125,0.0,264984.0,756812.0,42.04,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21133,2016,NonResidential,The Fremont Building,LAKE UNION,1.0,3,27480,0.0,1.0,Retail Store,88.0,1215156.25,0.0,1215156.0,0.0,8.47,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21138,2016,NonResidential,Saturn Building,LAKE UNION,1.0,1,46958,0.0,1.0,Office,95.0,1818867.875,0.0,1436548.0,382320.0,30.32,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21140,2016,NonResidential,124N35,LAKE UNION,1.0,1,26532,0.0,1.0,Distribution Center,5.0,2261229.0,0.0,784585.0,1149639.0,66.53,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21141,2016,NonResidential,FREMONT FOUNDRY,LAKE UNION,1.0,2,22388,0.0,1.0,Office,-1.0,605182.6875,0.0,458439.0,117966.0,9.46,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21142,2016,NonResidential,155N35,LAKE UNION,1.0,1,30730,0.0,1.0,Other,-1.0,3269018.5,0.0,1918002.0,1132453.0,73.52,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21145,2016,NonResidential,Fremont West Building,LAKE UNION,1.0,2,35600,0.0,1.0,Office,47.0,2195095.5,0.0,2104103.0,69040.0,18.34,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21150,2016,NonResidential,First Free Methodist Church,MAGNOLIA / QUEEN ANNE,1.0,3,62000,0.0,1.0,Worship Facility,81.0,2158433.5,0.0,286965.0,1512699.0,82.34,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21172,2016,NonResidential,101 Nickerson,MAGNOLIA / QUEEN ANNE,1.0,2,23600,0.0,1.0,Office,82.0,839316.3125,0.0,776249.0,0.0,5.41,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21177,2016,NonResidential,4 Nick,MAGNOLIA / QUEEN ANNE,1.0,3,40067,0.0,1.0,Office,43.0,2303732.75,0.0,2303732.0,0.0,16.06,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21178,2016,NonResidential,6 Nick,MAGNOLIA / QUEEN ANNE,1.0,3,26419,0.26200840304326434,0.7379915969567357,Office,67.0,1074989.0,0.0,1074989.0,0.0,7.49,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21179,2016,NonResidential,2 Nick,MAGNOLIA / QUEEN ANNE,1.0,3,25262,0.0,1.0,Office,54.0,1508578.25,0.0,1174674.0,294882.0,23.85,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21180,2016,NonResidential,"Seventeen Meters, LLC",LAKE UNION,0.0,3,53103,0.0,1.0,Other,-1.0,4879644.0,0.0,4788878.0,89080.0,38.12,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21181,2016,NonResidential,Canal Place - 150 Building,MAGNOLIA / QUEEN ANNE,1.0,3,34106,0.0,1.0,Office,57.0,1785202.125,0.0,1619177.0,0.0,11.29,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21182,2016,NonResidential,Canal Place - 130 Building,MAGNOLIA / QUEEN ANNE,1.0,3,34545,0.0,1.0,Office,29.0,2313978.75,0.0,2313979.0,0.0,16.13,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21183,2016,NonResidential,Canal Place Office Park,MAGNOLIA / QUEEN ANNE,1.0,3,70296,0.0,1.0,Office,86.0,3018885.75,0.0,2782066.0,0.0,19.39,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25660,2016,NonResidential,Union Trust Annex,DOWNTOWN,1.0,4,27838,0.0,1.0,Office,77.0,1265151.625,0.0,1217509.0,0.0,8.49,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21192,2016,NonResidential,Alaska Marine Lines,DELRIDGE,2.0,2,28368,0.0,1.0,Distribution Center,-1.0,1931830.75,0.0,1486130.0,370100.0,30.02,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21208,2016,NonResidential,Stone Avenue Building,NORTHWEST,1.0,2,92080,0.0,1.0,Other,-1.0,5368434.5,0.0,3179345.0,1975745.0,127.1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21212,2016,NonResidential,Granite Curling Club,NORTHWEST,1.0,1,20236,0.0,1.0,Other - Recreation,-1.0,2089365.125,0.0,1187424.0,777758.0,49.58,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21213,2016,NonResidential,"Cochran, Inc",NORTHWEST,1.0,2,39815,0.0,1.0,Office,62.0,2158188.5,0.0,1488811.0,561790.0,40.22,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21216,2016,NonResidential,Mary's Place (PI Bank),NORTHWEST,1.0,4,25557,0.0,1.0,Residential Care Facility,-1.0,2280352.5,0.0,2280352.0,0.0,15.9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21218,2016,NonResidential,HLF FFD VMG (A),NORTHWEST,1.0,2,26994,0.0,1.0,Other - Services,-1.0,3320817.0,0.0,881662.0,2195151.0,122.73,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21219,2016,NonResidential,Comcast,NORTHWEST,1.0,1,48112,0.0,1.0,Non-Refrigerated Warehouse,73.0,1463960.0,0.0,1485946.0,0.0,10.36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21221,2016,NonResidential,(ID#21221) KC Metro Transit North Facilities Maintenance,NORTHWEST,1.0,1,20909,0.0,1.0,Other - Public Services,-1.0,1296995.0,0.0,678411.0,529618.0,32.86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21226,2016,NonResidential,Laurel Building,NORTHWEST,1.0,2,42793,0.3859977099058257,0.6140022900941743,Office,27.0,1871245.75,0.0,1772188.0,0.0,12.35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21233,2016,NonResidential,Fitness International North Seattle,NORTHWEST,1.0,2,45000,0.0,1.0,Other - Recreation,-1.0,6104259.5,0.0,2973668.0,2938397.0,176.79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21236,2016,NonResidential,PETSMART 0375 (ID21236),NORTHWEST,1.0,1,26115,0.0,1.0,Retail Store,43.0,1760626.0,0.0,1148350.0,541023.0,36.74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21239,2016,NonResidential,Seattle North,NORTHEAST,1.0,1,26033,0.0,1.0,Worship Facility,78.0,1343672.875,0.0,340323.0,808817.0,45.33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21243,2016,NonResidential,"Seattle Country Day School Bldgs 1,2 & 4",MAGNOLIA / QUEEN ANNE,1.0,4,48660,0.0,1.0,K-12 School,82.0,2115259.0,0.0,822509.0,1059007.0,61.98,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21244,2016,NonResidential,Queen Anne Healthcare,MAGNOLIA / QUEEN ANNE,1.0,2,46539,0.0,1.0,Senior Care Community,73.0,5589312.5,0.0,2306556.0,3093493.0,180.38,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21262,2016,NonResidential,(ID21262) El Rey Apts,DOWNTOWN,1.0,4,29796,0.0,1.0,Residence Hall/Dormitory,47.0,2309752.75,0.0,845812.0,1387450.0,79.58,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21265,2016,NonResidential,N0030 - Patagonia/DKA,DOWNTOWN,1.0,2,26400,0.0,1.0,Retail Store,36.0,1013921.625,0.0,761163.0,222433.0,17.12,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21266,2016,NonResidential,First & Lenora,DOWNTOWN,1.0,3,38148,0.0,1.0,Office,98.0,1262255.75,0.0,1262255.0,0.0,8.8,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21270,2016,NonResidential,Rex Land Building (Block 56SE) - SEDO,LAKE UNION,1.0,2,28800,0.0,1.0,Non-Refrigerated Warehouse,-1.0,521523.1875,0.0,249311.0,207642.0,12.77,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21278,2016,NonResidential,Church of Scientology Washington State,MAGNOLIA / QUEEN ANNE,1.0,5,31945,0.0,1.0,Worship Facility,4.0,1806468.0,0.0,1806468.0,0.0,12.59,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21290,2016,NonResidential,Salvation Army NW Div. HQ,MAGNOLIA / QUEEN ANNE,1.0,5,85963,0.38452590067819875,0.6154740993218012,Office,43.0,4480961.0,0.0,4480960.0,0.0,31.24,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21310,2016,NonResidential,DILLER BUILDING (ID21310),DOWNTOWN,1.0,4,34680,0.0,1.0,Retail Store,92.0,1259828.25,0.0,774990.0,394959.0,26.38,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21313,2016,NonResidential,Plymouth Congregational Church,DOWNTOWN,1.0,3,75058,0.45977777185643104,0.540222228143569,Worship Facility,24.0,6207115.5,0.0,1057107.0,4530240.0,247.97,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21315,2016,NonResidential,1518 Fifith Ave,DOWNTOWN,1.0,3,57720,0.0,1.0,Office,-1.0,24105.5,0.0,24105.0,0.0,0.17,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21317,2016,NonResidential,Coliseum,DOWNTOWN,1.0,1,36504,0.0,1.0,Retail Store,2.0,2147472.5,0.0,1968493.0,132489.0,20.76,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21318,2016,NonResidential,Westlake Place,DOWNTOWN,1.0,6,35200,0.0,1.0,Office,8.0,2998208.25,0.0,2998208.0,0.0,20.9,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21319,2016,NonResidential,4th Avenue Building,DOWNTOWN,1.0,5,35840,0.0,1.0,Office,83.0,1724638.75,0.0,723240.0,815511.0,48.35,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21321,2016,NonResidential,5265050802 - WM1084 Fifth and Union,DOWNTOWN,1.0,2,25920,0.0,1.0,Bank Branch,60.0,1356947.75,0.0,1333432.0,0.0,9.3,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21322,2016,NonResidential,Fourth and Union,DOWNTOWN,1.0,4,30525,0.0,1.0,Office,17.0,2991557.25,762032.8125,2121106.0,0.0,73.61,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21328,2016,NonResidential,Seattle First Hill,EAST,1.0,4,49243,0.0,1.0,Other/Specialty Hospital,-1.0,8491346.0,0.0,7560588.0,915594.0,101.34,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21336,2016,NonResidential,University Club,EAST,0.0,3,20411,0.0,1.0,Social/Meeting Hall,-1.0,2145049.5,0.0,774943.0,1239533.0,71.23,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
